Gene.ontology.ID,Function,Gene.name,Uniprot.ID
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],pyrC,E1W7J2
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],ribD,E1W8S6
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],galT,E1W9R3
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],allB,E1W930
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],pepN,E1W789
GO:0008270,  zinc ion binding  [isa: 0046914  0046872  0043169  0043167  0005488  0003674 ],ileS,E1W7S0
GO:0008295,  spermidine biosynthetic process  [isa: 0008216  0097164  0006807  0008152  0008150 ],speD,E1W837
GO:0008295,  spermidine biosynthetic process  [isa: 0008216  0097164  0006807  0008152  0008150 ],speE,E1W838
GO:0008320,  protein transmembrane transporter activity  [isa: 0022884  0022857  0005215  0003674 ],tatE,E1W9D3
GO:0008324,  cation transmembrane transporter activity  [isa: 0015075  0022857  0005215  0003674 ],kefC,E1W7V9
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],murE,E1W7Z5
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],murD,E1W7Z8
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],murC,E1W801
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],ftsI,E1W7Z4
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],mraY,E1W7Z7
GO:0008360,  regulation of cell shape  [isa: 0065008  0065007  0008150 ],murF,E1W7Z6
GO:0008448,  N-acetylglucosamine-6-phosphate deacetylase activity  [isa: 0016787  0003824  0003674 ],nagA,E1W9H7
GO:0008483,  transaminase activity  [isa: 0016740  0003824  0003674 ],serC,E1W708
GO:0008483,  transaminase activity  [isa: 0016740  0003824  0003674 ],bioA,E1W9T1
GO:0008483,  transaminase activity  [isa: 0016740  0003824  0003674 ],gabT,E1WA41
GO:0008519,  ammonium transmembrane transporter activity  [isa: 0008324  0015075  0022857  0005215  0003674 ],amtB,E1W8X3
GO:0008615,  pyridoxine biosynthetic process  [isa: 0042819  0072525  1901566  1901564  0006807  0008152  0008150 ],serC,E1W708
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],aroL,E1W8P9
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],dapB,E1W7T8
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],thrB,E1W7M6
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],cysI,E1WAJ1
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],argA,E1WAN5
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],thrA,E1W7M5
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],proB,E1W8I5
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],aroG,E1W9P8
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],serC,E1W708
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],leuA,E1W7Y5
GO:0008652,  cellular amino acid biosynthetic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],proC,E1W8P7
GO:0008654,  phospholipid biosynthetic process  [isa: 0006644  0006796  0006793  0044237  0009987  0008150 ],plsX,E1W7M1
GO:0008654,  phospholipid biosynthetic process  [isa: 0006644  0006796  0006793  0044237  0009987  0008150 ],aas,E1WAQ3
GO:0008658,  penicillin binding  [isa: 0008144  0005488  0003674 ],ftsI,E1W7Z4
GO:0008661,  1-deoxy-D-xylulose-5-phosphate synthase activity  [isa: 0016740  0003824  0003674 ],dxs,E1W8T2
GO:0008679,  2-hydroxy-3-oxopropionate reductase activity  [isa: 0016491  0003824  0003674 ],garR,E1W927
GO:0008703,  5-amino-6- [isa: 0016491  0003824  0003674 ],ribD,E1W8S6
GO:0008745,  N-acetylmuramoyl-L-alanine amidase activity  [isa: 0016787  0003824  0003674 ],ampD,E1W818
GO:0008773,  [protein-PII] uridylyltransferase activity  [isa: 0003824  0003674 ],glnD,E1W886
GO:0008779,  acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity  [isa: 0008374  0016740  0003824  0003674 ],aas,E1WAQ3
GO:0008780,  acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity  [isa: 0008374  0016740  0003824  0003674 ],lpxA,E1W8A0
GO:0008785,  alkyl hydroperoxide reductase activity  [isa: 0016491  0003824  0003674 ],ahpF,E1W9B0
GO:0008827,  cytochrome o ubiquinol oxidase activity  [isa: 0015002  0016491  0003824  0003674 ],cyoA,E1W8V3
GO:0008835,  diaminohydroxyphosphoribosylaminopyrimidine deaminase activity  [isa: 0016787  0003824  0003674 ],ribD,E1W8S6
GO:0008839,  4-hydroxy-tetrahydrodipicolinate reductase  [isa: 0016491  0003824  0003674 ],dapB,E1W7T8
GO:0008849,  enterochelin esterase activity  [isa: 0016787  0003824  0003674 ],fes,E1W987
GO:0008854,  exodeoxyribonuclease V activity  [isa: 0004529  0004536  0004518  0016787  0003824  0003674 ],recD,E1WAN6
GO:0008855,  exodeoxyribonuclease VII activity  [isa: 0004529  0004536  0004518  0016787  0003824  0003674 ],xseB,E1W8T4
GO:0008914,  leucyltransferase activity  [isa: 0016740  0003824  0003674 ],aat,E1W6Y7
GO:0008915,  lipid-A-disaccharide synthase activity  [isa: 0008194  0016740  0003824  0003674 ],lpxB,E1W8A1
GO:0008932,  lytic endotransglycosylase activity  [isa: 0008933  0016740  0003824  0003674 ],rlpA,E1W9D9
GO:0008955,  peptidoglycan glycosyltransferase activity  [isa: 0016740  0003824  0003674 ],ftsI,E1W7Z4
GO:0008961,  phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity  [isa: 0016740  0003824  0003674 ],lgt,E1WAP5
GO:0008982,  protein-N [isa: 0016740  0003824  0003674 ],nagE,E1W9H9
GO:0008987,  quinolinate synthetase A activity  [isa: 0016740  0003824  0003674 ],nadA,E1W9P4
GO:0009013,  succinate-semialdehyde dehydrogenase [NAD [isa: 0016491  0003824  0003674 ],gabD,E1WA40
GO:0009055,  electron transfer activity  [isa: 0016491  0003824  0003674 ],dmsA,E1W6Z6
GO:0009055,  electron transfer activity  [isa: 0016491  0003824  0003674 ],sdhC,E1W9M5
GO:0009055,  electron transfer activity  [isa: 0016491  0003824  0003674 ],cydA,E1W9N3
GO:0009055,  electron transfer activity  [isa: 0016491  0003824  0003674 ],ahpF,E1W9B0
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],aroG,E1W9P8
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],murE,E1W7Z5
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],murF,E1W7Z6
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],entC,E1W996
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],murD,E1W7Z8
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],murC,E1W801
GO:0009058,  biosynthetic process  [isa: 0008152  0008150 ],panC,E1W853
GO:0009060,  aerobic respiration  [isa: 0045333  0015980  0006091  0044237  0009987  0008150 ],cyoB,E1W8V2
GO:0009067,  aspartate family amino acid biosynthetic process  [isa: 1901607  0008652  1901566  1901564  0006807  0008152  0008150 ],thrA,E1W7M5
GO:0009073,  aromatic amino acid family biosynthetic process  [isa: 0008652  1901566  1901564  0006807  0008152  0008150 ],aroG,E1W9P8
GO:0009073,  aromatic amino acid family biosynthetic process  [isa: 0008652  1901566  1901564  0006807  0008152  0008150 ],aroL,E1W8P9
GO:0009082,  branched-chain amino acid biosynthetic process  [isa: 0008652  1901566  1901564  0006807  0008152  0008150 ],leuA,E1W7Y5
GO:0009085,  lysine biosynthetic process  [isa: 0009067  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],dapB,E1W7T8
GO:0009088,  threonine biosynthetic process  [isa: 0009067  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],thrB,E1W7M6
GO:0009088,  threonine biosynthetic process  [isa: 0009067  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],thrA,E1W7M5
GO:0009089,  lysine biosynthetic process via diaminopimelate  [isa: 0009085  0009067  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],dapB,E1W7T8
GO:0009089,  lysine biosynthetic process via diaminopimelate  [isa: 0009085  0009067  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],thrA,E1W7M5
GO:0009098,  leucine biosynthetic process  [isa: 0009082  0008652  1901566  1901564  0006807  0008152  0008150 ],leuA,E1W7Y5
GO:0009098,  leucine biosynthetic process  [isa: 0009082  0008652  1901566  1901564  0006807  0008152  0008150 ],leuL,E1W7Y6
GO:0009102,  biotin biosynthetic process  [isa: 1901566  1901564  0006807  0008152  0008150 ],bioD,E1W9T5
GO:0009102,  biotin biosynthetic process  [isa: 1901566  1901564  0006807  0008152  0008150 ],bioA,E1W9T1
GO:0009102,  biotin biosynthetic process  [isa: 1901566  1901564  0006807  0008152  0008150 ],bioC,E1W9T4
GO:0009102,  biotin biosynthetic process  [isa: 1901566  1901564  0006807  0008152  0008150 ],bioB,E1W9T2
GO:0009102,  biotin biosynthetic process  [isa: 1901566  1901564  0006807  0008152  0008150 ],bioD,E1W9T5
GO:0009116,  nucleoside metabolic process  [isa: 1901564  0006807  0008152  0008150 ],hpt,E1W842
GO:0009116,  nucleoside metabolic process  [isa: 1901564  0006807  0008152  0008150 ],gpt,E1W8I1
GO:0009116,  nucleoside metabolic process  [isa: 1901564  0006807  0008152  0008150 ],apt,E1W8Z1
GO:0009165,  nucleotide biosynthetic process  [isa: 0009117  0006753  0055086  0006139  0044238  0008152  0008150 ],adk,E1W8Z6
GO:0009228,  thiamine biosynthetic process  [isa: 0042724  0072528  1901566  1901564  0006807  0008152  0008150 ],thiI,E1W8T5
GO:0009228,  thiamine biosynthetic process  [isa: 0042724  0072528  1901566  1901564  0006807  0008152  0008150 ],dxs,E1W8T2
GO:0009229,  thiamine diphosphate biosynthetic process  [isa: 0072528  1901566  1901564  0006807  0008152  0008150 ],thiI,E1W8T5
GO:0009231,  riboflavin biosynthetic process  [isa: 0042727  1901566  1901564  0006807  0008152  0008150 ],ribD,E1W8S6
GO:0009231,  riboflavin biosynthetic process  [isa: 0042727  1901566  1901564  0006807  0008152  0008150 ],ribF,E1W7R9
GO:0009239,  enterobactin biosynthetic process  [isa: 0019540  0019290  0019184  0043043  0006518  1901564  0006807  0008152  0008150 ],entD,E1W985
GO:0009245,  lipid A biosynthetic process  [isa: 0008654  0006644  0006796  0006793  0044237  0009987  0008150 ],lpxA,E1W8A0
GO:0009245,  lipid A biosynthetic process  [isa: 0008654  0006644  0006796  0006793  0044237  0009987  0008150 ],lpxB,E1W8A1
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],murD,E1W7Z8
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],murE,E1W7Z5
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],murF,E1W7Z6
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],mraY,E1W7Z7
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],ftsI,E1W7Z4
GO:0009252,  peptidoglycan biosynthetic process  [isa: 0006024  0006023  0006022  1901564  0006807  0008152  0008150 ],murC,E1W801
GO:0009253,  peptidoglycan catabolic process  [isa: 0006027  0006026  0006022  1901564  0006807  0008152  0008150 ],ampD,E1W818
GO:0009279,  cell outer membrane  [isa: 0019867  0016020  0110165  0005575 ],fhuA,E1W863
GO:0009279,  cell outer membrane  [isa: 0019867  0016020  0110165  0005575 ],bcfC,E1W7P6
GO:0009279,  cell outer membrane  [isa: 0019867  0016020  0110165  0005575 ],ompA,E1W7A2
GO:0009279,  cell outer membrane  [isa: 0019867  0016020  0110165  0005575 ],flgH,E1W7K9
GO:0009279,  cell outer membrane  [isa: 0019867  0016020  0110165  0005575 ],phoE,E1W8I4
GO:0009288,  bacterial-type flagellum  [isa: 0042995  0110165  0005575 ],flgB,E1W7K3
GO:0009288,  bacterial-type flagellum  [isa: 0042995  0110165  0005575 ],flgK,E1W7L2
GO:0009288,  bacterial-type flagellum  [isa: 0042995  0110165  0005575 ],flgH,E1W7K9
GO:0009289,  pilus  [isa: 0042995  0110165  0005575 ],stfF,E1W871
GO:0009289,  pilus  [isa: 0042995  0110165  0005575 ],stfA,E1W867
GO:0009295,  nucleoid  [isa: 0110165  0005575 ],mukF,E1W723
GO:0009295,  nucleoid  [isa: 0110165  0005575 ],mraZ,E1W7Z1
GO:0009295,  nucleoid  [isa: 0110165  0005575 ],mukB,E1W725
GO:0009295,  nucleoid  [isa: 0110165  0005575 ],cbpA,E1W7E3
GO:0009295,  nucleoid  [isa: 0110165  0005575 ],mukE,E1W724
GO:0009297,  pilus assembly  [isa: 0030031  0022607  0016043  0009987  0008150 ],bcfC,E1W7P6
GO:0009317,  acetyl-CoA carboxylase complex  [isa: 1902494  0032991  0005575 ],accA,E1W8A4
GO:0009318,  exodeoxyribonuclease VII complex  [isa: 1902494  0032991  0005575 ],xseB,E1W8T4
GO:0009337,  sulfite reductase complex  [isa: 0032991  0005575 ],cysI,E1WAJ1
GO:0009338,  exodeoxyribonuclease V complex  [isa: 1902494  0032991  0005575 ],recD,E1WAN6
GO:0009360,  DNA polymerase III complex  [isa: 0042575  1990234  1902494  0032991  0005575 ],holA,E1W9E7
GO:0009366,  enterobactin synthetase complex  [isa: 0032991  0005575 ],entD,E1W985
GO:0009372,  quorum sensing  [isa: 0007267  0007154  0009987  0008150 ],luxS,E1WA67
GO:0009380,  excinuclease repair complex  [isa: 1905347  1905348  1902494  0032991  0005575 ],uvrB,E1W9T6
GO:0009381,  excinuclease ABC activity  [isa: 0004520  0004536  0004518  0016787  0003824  0003674 ],uvrB,E1W9T6
GO:0009389,  dimethyl sulfoxide reductase activity  [isa: 0016491  0003824  0003674 ],dmsA,E1W6Z6
GO:0009396,  folic acid-containing compound biosynthetic process  [isa: 0042398  1901566  1901564  0006807  0008152  0008150 ],folK,E1W855
GO:0009398,  FMN biosynthetic process  [isa: 0042727  1901566  1901564  0006807  0008152  0008150 ],ribF,E1W7R9
GO:0009405,  pathogenesis  [isa: 0044419  0051704  0008150 ],orgB,E1WAB4
GO:0009405,  pathogenesis  [isa: 0044419  0051704  0008150 ],hha,E1W8Y2
GO:0009423,  chorismate biosynthetic process  [isa: 0043650  0046394  0016053  0006082  0044237  0009987  0008150 ],aroG,E1W9P8
GO:0009423,  chorismate biosynthetic process  [isa: 0043650  0046394  0016053  0006082  0044237  0009987  0008150 ],aroL,E1W8P9
GO:0009424,  bacterial-type flagellum hook  [isa: 0110165  0005575 ],flgK,E1W7L2
GO:0009425,  bacterial-type flagellum basal body  [isa: 0110165  0005575 ],flgB,E1W7K3
GO:0009425,  bacterial-type flagellum basal body  [isa: 0110165  0005575 ],flgH,E1W7K9
GO:0009432,  SOS response  [isa: 0031668  0007154  0009987  0008150 ],uvrB,E1W9T6
GO:0009432,  SOS response  [isa: 0031668  0007154  0009987  0008150 ],sulA,E1W7A3
GO:0009435,  NAD biosynthetic process  [isa: 0019359  0019363  0072525  1901566  1901564  0006807  0008152  0008150 ],nadA,E1W9P4
GO:0009437,  carnitine metabolic process  [isa: 0097164  0006807  0008152  0008150 ],caiC,E1W7U5
GO:0009437,  carnitine metabolic process  [isa: 0097164  0006807  0008152  0008150 ],caiA,E1W7U7
GO:0009437,  carnitine metabolic process  [isa: 0097164  0006807  0008152  0008150 ],caiD,E1W7U4
GO:0009437,  carnitine metabolic process  [isa: 0097164  0006807  0008152  0008150 ],caiT,E1W7U8
GO:0009437,  carnitine metabolic process  [isa: 0097164  0006807  0008152  0008150 ],caiE,E1W7U3
GO:0009442,  allantoin assimilation pathway  [isa: 0000256  1901565  1901564  0006807  0008152  0008150 ],allC,E1W934
GO:0009448,  gamma-aminobutyric acid metabolic process  [isa: 0006520  1901564  0006807  0008152  0008150 ],gabT,E1WA41
GO:0009450,  gamma-aminobutyric acid catabolic process  [isa: 0009063  1901565  1901564  0006807  0008152  0008150 ],gabD,E1WA40
GO:0009898,  cytoplasmic side of plasma membrane  [isa: 0098562  0098552  0110165  0005575 ],ftsA,E1W804
GO:0009982,  pseudouridine synthase activity  [isa: 0016866  0016853  0003824  0003674 ],rluA,E1W7W8
GO:0009982,  pseudouridine synthase activity  [isa: 0016866  0016853  0003824  0003674 ],truD,E1WAH2
GO:0009982,  pseudouridine synthase activity  [isa: 0016866  0016853  0003824  0003674 ],rluC,E1W7L5
GO:0009986,  cell surface  [isa: 0110165  0005575 ],eno,E1WAJ6
GO:0010181,  FMN binding  [isa: 0032553  0000166  0036094  0005488  0003674 ],wrbA,E1W7F0
GO:0010340,  carboxyl-O-methyltransferase activity  [isa: 0008171  0008168  0016740  0003824  0003674 ],bioC,E1W9T4
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],rnk,E1W9B7
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],stpA,E1WA48
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],prpR,E1W8M8
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],araC,E1W7X6
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],seqA,E1W9J1
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],kdpE,E1W9J6
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],nhaR,E1W7R4
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],pdhR,E1W823
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],lrp,E1W6Z1
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],hilD,E1WAC0
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],csgD,E1W7H1
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],mraZ,E1W7Z1
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],nusB,E1W8S8
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],cspE,E1W9D0
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],flgM,E1W7K1
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],allR,E1W924
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],nagC,E1W9H6
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],sirC,E1WAB2
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],fur,E1W9I7
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ],leuO,E1W7Y7
GO:0010629,  negative regulation of gene expression  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ],flgM,E1W7K1
GO:0015035,  protein disulfide oxidoreductase activity  [isa: 0015036  0016491  0003824  0003674 ],ahpF,E1W9B0
GO:0015079,  potassium ion transmembrane transporter activity  [isa: 0015077  0022890  0015318  0022857  0005215  0003674 ],kefC,E1W7V9
GO:0015079,  potassium ion transmembrane transporter activity  [isa: 0015077  0022890  0015318  0022857  0005215  0003674 ],kdpA,E1W9K0
GO:0015108,  chloride transmembrane transporter activity  [isa: 0015103  0008509  0015075  0022857  0005215  0003674 ],clcA,E1W875
GO:0015185,  gamma-aminobutyric acid transmembrane transporter activity  [isa: 0005326  0022857  0005215  0003674 ],gabP,E1WA42
GO:0015276,  ligand-gated ion channel activity  [isa: 0005216  0015075  0022857  0005215  0003674 ],glnH,E1W9W6
GO:0015288,  porin activity  [isa: 0022829  0015267  0022803  0022857  0005215  0003674 ],phoE,E1W8I4
GO:0015288,  porin activity  [isa: 0022829  0015267  0022803  0022857  0005215  0003674 ],ompA,E1W7A2
GO:0015293,  symporter activity  [isa: 0015291  0022804  0022857  0005215  0003674 ],putP,E1W7F5
GO:0015297,  antiporter activity  [isa: 0015291  0022804  0022857  0005215  0003674 ],kefC,E1W7V9
GO:0015297,  antiporter activity  [isa: 0015291  0022804  0022857  0005215  0003674 ],caiT,E1W7U8
GO:0015297,  antiporter activity  [isa: 0015291  0022804  0022857  0005215  0003674 ],clcA,E1W875
GO:0015299,  solute:proton antiporter activity  [isa: 0015298  0008324  0015075  0022857  0005215  0003674 ],kefC,E1W7V9
GO:0015344,  siderophore uptake transmembrane transporter activity  [isa: 0015343  0022857  0005215  0003674 ],fhuA,E1W863
GO:0015424,  ATPase-coupled amino acid transmembrane transporter activity  [isa: 0033284  0033283  0005342  0022857  0005215  0003674 ],artP,E1W6W1
GO:0015473,  fimbrial usher porin activity  [isa: 0015288  0022829  0015267  0022803  0022857  0005215  0003674 ],bcfC,E1W7P6
GO:0015499,  formate transmembrane transporter activity  [isa: 0008028  0046943  0005342  0022857  0005215  0003674 ],focA,E1W705
GO:0015503,  glutathione-regulated potassium exporter activity  [isa: 0022853  0015075  0022857  0005215  0003674 ],kefC,E1W7V9
GO:0015572,  N-acetylglucosamine transmembrane transporter activity  [isa: 1901505  0022857  0005215  0003674 ],nagE,E1W9H9
GO:0015643,  toxic substance binding  [isa: 0005488  0003674 ],kefC,E1W7V9
GO:0015658,  branched-chain amino acid transmembrane transporter activity  [isa: 0015171  0046943  0005342  0022857  0005215  0003674 ],brnQ,E1W8R0
GO:0015689,  molybdate ion transport  [isa: 0015698  0006820  0006811  0006810  0051234  0051179  0008150 ],modA,E1W9R9
GO:0015696,  ammonium transport  [isa: 0006812  0006811  0006810  0051234  0051179  0008150 ],amtB,E1W8X3
GO:0015724,  formate transport  [isa: 0015718  0046942  0015711  0006820  0006811  0006810  0051234  0051179  0008150 ],focA,E1W705
GO:0015803,  branched-chain amino acid transport  [isa: 0006865  0046942  0015711  0006820  0006811  0006810  0051234  0051179  0008150 ],brnQ,E1W8R0
GO:0015812,  gamma-aminobutyric acid transport  [isa: 0006865  0046942  0015711  0006820  0006811  0006810  0051234  0051179  0008150 ],gabP,E1WA42
GO:0015824,  proline transport  [isa: 0006812  0006811  0006810  0051234  0051179  0008150 ],putP,E1W7F5
GO:0015891,  siderophore transport  [isa: 1901678  0006826  0000041  0030001  0006812  0006811  0006810  0051234  0051179  0008150 ],fhuA,E1W863
GO:0015937,  coenzyme A biosynthetic process  [isa: 0034033  0072522  1901566  1901564  0006807  0008152  0008150 ],coaE,E1W812
GO:0015940,  pantothenate biosynthetic process  [isa: 0042398  1901566  1901564  0006807  0008152  0008150 ],panC,E1W853
GO:0016020,  membrane  [isa: 0110165  0005575 ],barA,E1WAK4
GO:0016020,  membrane  [isa: 0110165  0005575 ],bcfC,E1W7P6
GO:0016020,  membrane  [isa: 0110165  0005575 ],sdhC,E1W9M5
GO:0016020,  membrane  [isa: 0110165  0005575 ],clcA,E1W875
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsL,E1W7Z3
GO:0016020,  membrane  [isa: 0110165  0005575 ],caiT,E1W7U8
GO:0016020,  membrane  [isa: 0110165  0005575 ],gpt,E1W8I1
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsA,E1W804
GO:0016020,  membrane  [isa: 0110165  0005575 ],hofC,E1W814
GO:0016020,  membrane  [isa: 0110165  0005575 ],pheP,E1W969
GO:0016020,  membrane  [isa: 0110165  0005575 ],glnH,E1W9W6
GO:0016020,  membrane  [isa: 0110165  0005575 ],cyoB,E1W8V2
GO:0016020,  membrane  [isa: 0110165  0005575 ],cydC,E1W6Y8
GO:0016020,  membrane  [isa: 0110165  0005575 ],gltJ,E1W9G5
GO:0016020,  membrane  [isa: 0110165  0005575 ],mdoH,E1W7I0
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsQ,E1W803
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsI,E1W7Z4
GO:0016020,  membrane  [isa: 0110165  0005575 ],cydA,E1W9N3
GO:0016020,  membrane  [isa: 0110165  0005575 ],fepG,E1W992
GO:0016020,  membrane  [isa: 0110165  0005575 ],tatE,E1W9D3
GO:0016020,  membrane  [isa: 0110165  0005575 ],cyoE,E1W8U9
GO:0016020,  membrane  [isa: 0110165  0005575 ],ampE,E1W819
GO:0016020,  membrane  [isa: 0110165  0005575 ],gltK,E1W9G4
GO:0016020,  membrane  [isa: 0110165  0005575 ],araJ,E1W8Q5
GO:0016020,  membrane  [isa: 0110165  0005575 ],focA,E1W705
GO:0016020,  membrane  [isa: 0110165  0005575 ],fepE,E1W990
GO:0016020,  membrane  [isa: 0110165  0005575 ],aroP,E1W822
GO:0016020,  membrane  [isa: 0110165  0005575 ],glnP,E1W9W5
GO:0016020,  membrane  [isa: 0110165  0005575 ],cyoA,E1W8V3
GO:0016020,  membrane  [isa: 0110165  0005575 ],acrA,E1W8Y5
GO:0016020,  membrane  [isa: 0110165  0005575 ],flgH,E1W7K9
GO:0016020,  membrane  [isa: 0110165  0005575 ],phoE,E1W8I4
GO:0016020,  membrane  [isa: 0110165  0005575 ],lgt,E1WAP5
GO:0016020,  membrane  [isa: 0110165  0005575 ],citT,E1W9B9
GO:0016020,  membrane  [isa: 0110165  0005575 ],yajC,E1W8R7
GO:0016020,  membrane  [isa: 0110165  0005575 ],artQ,E1W6V9
GO:0016020,  membrane  [isa: 0110165  0005575 ],cycA,E1WAT3
GO:0016020,  membrane  [isa: 0110165  0005575 ],kefC,E1W7V9
GO:0016020,  membrane  [isa: 0110165  0005575 ],brnQ,E1W8R0
GO:0016020,  membrane  [isa: 0110165  0005575 ],nagE,E1W9H9
GO:0016020,  membrane  [isa: 0110165  0005575 ],amtB,E1W8X3
GO:0016020,  membrane  [isa: 0110165  0005575 ],fhuA,E1W863
GO:0016020,  membrane  [isa: 0110165  0005575 ],cydD,E1W6Y9
GO:0016020,  membrane  [isa: 0110165  0005575 ],cdsA,E1W894
GO:0016020,  membrane  [isa: 0110165  0005575 ],aas,E1WAQ3
GO:0016020,  membrane  [isa: 0110165  0005575 ],kdpA,E1W9K0
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsK,E1W6Z2
GO:0016020,  membrane  [isa: 0110165  0005575 ],ybjG,E1WA01
GO:0016020,  membrane  [isa: 0110165  0005575 ],mraY,E1W7Z7
GO:0016020,  membrane  [isa: 0110165  0005575 ],putP,E1W7F5
GO:0016020,  membrane  [isa: 0110165  0005575 ],ompA,E1W7A2
GO:0016020,  membrane  [isa: 0110165  0005575 ],lnt,E1W9G7
GO:0016020,  membrane  [isa: 0110165  0005575 ],sdhA,E1W9M7
GO:0016020,  membrane  [isa: 0110165  0005575 ],ftsB,E1WAH5
GO:0016020,  membrane  [isa: 0110165  0005575 ],proW,E1WA60
